id,type,classification,road_segment_type,duration,street_name_full,line_weight,route_coming_soon,construction_year,geometry_line
2545,OFF ROAD,Shared Pathway,,899,,2,false,,"MULTILINESTRING ((-113.42741495208705 53.413332572338774, -113.42743832986916 53.41338536936275, -113.42750553352002 53.41342802080369, -113.4277722535921 53.41352316347053, -113.42782097269642 53.413565729848514, -113.42783823110845 53.413629638111566, -113.42785171276633 53.41371252595989, -113.42788681493205 53.41381513050471, -113.42796175319836 53.413939720669134, -113.42800093967871 53.41400965251232, -113.42801117975216 53.414062010592524, -113.42799950676192 53.41411644541394, -113.42795853632735 53.41417945193802, -113.42787366860789 53.414250971250354, -113.42773770682511 53.41432442369485, -113.42747033450954 53.41440378379544, -113.42737487482445 53.41444909745905, -113.42726815087545 53.41451832985234, -113.42715737127692 53.41461805691424, -113.42703582487809 53.414704653118505, -113.42695872009904 53.41474133510589, -113.42664753986747 53.41482266485462, -113.42659991483346 53.41483769331654))"
2546,OFF ROAD,Shared Pathway,,935,,2,false,,"MULTILINESTRING ((-113.42805985723594 53.41543782305009, -113.42808323487215 53.41540893544454, -113.42837045622397 53.415326370643896, -113.42841804370109 53.41530217597819, -113.42855972730679 53.41521433328511, -113.42869110798938 53.415132547666545, -113.42874144697748 53.41509310524298, -113.42887430817227 53.41499606571295, -113.4289980064777 53.41491576504348, -113.42909333698546 53.41485517393714, -113.42919108395742 53.414805274278564, -113.42923728525554 53.41478870489987, -113.42931173101532 53.41476159049738, -113.429409205787 53.414731530968844, -113.42953239172407 53.414689384805676, -113.42960438568258 53.414654626271165, -113.42965845765393 53.414622833528284, -113.42970630487483 53.414589253152876, -113.42978480281536 53.41453491613134, -113.42985962137331 53.41448032931982, -113.42992139436872 53.41444552180016, -113.43000370380899 53.414403180025595, -113.4300988481342 53.41435632230978, -113.4304045369753 53.41422957671318))"
2547,OFF ROAD,Shared Pathway,,246,,2,false,,"MULTILINESTRING ((-113.4304045369753 53.41422957671318, -113.43049120475882 53.414167513282585, -113.4306096286851 53.41409191770716, -113.43109596603875 53.413847707814874, -113.43157598798783 53.41357340496107, -113.43244431898772 53.4131085334046))"
2548,OFF ROAD,Shared Pathway,,475,,2,false,,"MULTILINESTRING ((-113.43254913490627 53.41304689745668, -113.43403246653999 53.41224420757313, -113.43458006841801 53.41193012797399, -113.43491448315474 53.411755332706676, -113.43521857210713 53.41159041708686, -113.43559389424881 53.41136570813495, -113.43611762881332 53.41107956481839, -113.4363539092888 53.41096844095511, -113.43662428335944 53.41081538773847, -113.43688127395102 53.41066026600452, -113.4371247039242 53.410515100114154, -113.43755121218605 53.41029780520451))"
2549,OFF ROAD,Shared Pathway,,1466,,2,false,,"MULTILINESTRING ((-113.42437028525104 53.41756438004656, -113.42442559183618 53.4175198408317, -113.42451643792783 53.41744278062952, -113.42462996412813 53.41734943376415, -113.42473835264809 53.41726649510223, -113.4247963342436 53.41722206441719, -113.42483761886243 53.41719988615763, -113.42492202392218 53.417151130827676, -113.42506014533829 53.41708324203787, -113.42514798099337 53.41704491400947, -113.42526322700157 53.41700821036793, -113.42541839431456 53.41697169868169, -113.42559872087261 53.41691891194026, -113.42573414774016 53.41686590904352, -113.42581706626973 53.41682159776547, -113.42591262367931 53.4167654252677, -113.42597823994079 53.41670910510641, -113.42607186058173 53.416611190938795, -113.42618075211041 53.41649099509375, -113.42624890581794 53.416431709259186, -113.42632450130766 53.41637544053195, -113.42642260921579 53.41631480593331, -113.42652817883952 53.41625569962604, -113.4266410297874 53.416211531498476, -113.42681654806269 53.41614530537889, -113.42701960211465 53.416071763137175, -113.42711997995542 53.41602753471625, -113.42722301886998 53.41597530715062, -113.42742687362558 53.415865921231436, -113.42749958367482 53.41581027179726, -113.42760036678658 53.41573623828116, -113.42767342117838 53.41568293423645, -113.4277564016152 53.41563414796562, -113.42780908776417 53.41561204542066, -113.42792668570982 53.415585783540834, -113.42797417554199 53.41557855934998, -113.42799921949253 53.415571227639795, -113.42802211144591 53.41553854924118))"
2550,OFF ROAD,Shared Pathway,,703,,2,false,,"MULTILINESTRING ((-113.42657611897897 53.4149792453694, -113.42639985340277 53.41506558187234, -113.42630442045834 53.41510871311668, -113.42614312275057 53.41516678493209, -113.42601103515771 53.41522281891233, -113.425878683084 53.415298464597946, -113.42569820542897 53.41542618775562, -113.42550693127264 53.415542961299074, -113.42537457726064 53.41561861010193, -113.42517623951235 53.41571791401544, -113.4247980358761 53.41589917102129, -113.42460680975928 53.41601158734057, -113.42438975814694 53.416145670016185, -113.42423513273259 53.416249542736196, -113.42416529036085 53.41628843594012, -113.42409927610537 53.41631427214856, -113.42382446967103 53.41640230765355, -113.42371817701454 53.41643884673544))"
2551,OFF ROAD,Shared Pathway,,1240,,2,false,,"MULTILINESTRING ((-113.42437028525104 53.41756438004656, -113.42450160189362 53.41758168145053, -113.42468882083037 53.417592109912846, -113.42493978316027 53.417605225716194, -113.42511510598266 53.41761083114974, -113.42529450995171 53.41760931387141, -113.42560166346745 53.417594122918196, -113.42582896155379 53.41758807008865, -113.4260760676828 53.41759163848945, -113.4262286238256 53.41759981577394, -113.42642775801309 53.41760912314351, -113.42660943109036 53.41761730710044, -113.4267335777158 53.417613723938395, -113.42680556698093 53.41761104752067, -113.4269889561969 53.417600333598244, -113.42716911611832 53.41759075371636, -113.42733695974718 53.41758738318694, -113.4274837325325 53.417591219347855, -113.42770203787245 53.417604795608874, -113.42790813321832 53.41761622342502, -113.42806364683571 53.417620100741814, -113.4282140433642 53.4176145558689, -113.42863387330024 53.417589419227184, -113.42874226218191 53.41758784815091, -113.42886804845742 53.41759262516503, -113.42900779061564 53.417599558328014, -113.42918938813044 53.41761295636829, -113.42938855715221 53.417620173092075, -113.42957035046486 53.417618955629514, -113.42980469347279 53.417609630547446, -113.4300739091019 53.41760674009832, -113.43026266947516 53.41760764070211))"
2552,OFF ROAD,Shared Pathway,,550,,2,false,,"MULTILINESTRING ((-113.42282954753435 53.418302338475065, -113.42299808971381 53.41821980263314, -113.42304621668552 53.41819860148307, -113.42315040176497 53.418158621814555, -113.42330676269816 53.418092695271774, -113.4233629557379 53.41806438716337, -113.42342329455794 53.41802419555457, -113.423499675441 53.417976935572504, -113.42364854231485 53.4178752508879, -113.42371283940864 53.41783745893183, -113.42382920897441 53.41778086520932, -113.42396958986791 53.41771724140528, -113.4241860281149 53.41763016980346, -113.42437028525104 53.41756438004656))"
2553,OFF ROAD,Shared Pathway,,551,,2,false,,"MULTILINESTRING ((-113.4207396943271 53.41947097205565, -113.42122463709177 53.419211431588685, -113.42129482880286 53.41917962124244, -113.42140914808502 53.41912778502156, -113.42154140554838 53.41907603188764, -113.42167178327482 53.419015937064266, -113.42180431461577 53.41894394535185, -113.42187865187698 53.4189002475592, -113.42193296746781 53.418863598594, -113.4219934379979 53.418813878184366, -113.42205580390664 53.418771316378965, -113.42214432614908 53.41871101480808, -113.42236749272352 53.41856920826563, -113.42271910417168 53.418362530915346))"
2554,OFF ROAD,Shared Pathway,,361,,2,false,,"MULTILINESTRING ((-113.41926007417658 53.420356386108175, -113.41941135395058 53.42027321490773, -113.4195651559868 53.42018282154936, -113.41970437077465 53.4200966983913, -113.41991465694461 53.41994871258295, -113.42003195179615 53.41987116143615, -113.42014674936217 53.41979938395513, -113.42035669810373 53.419675987670146, -113.42062995737736 53.41952686157252))"
2555,OFF ROAD,Shared Pathway,,439,,2,false,,"MULTILINESTRING ((-113.41926007417658 53.420356386108175, -113.41900711925913 53.42048475647448, -113.41892347332107 53.4205198352088, -113.41881323656422 53.420544141377675, -113.41870304808327 53.420564898745866, -113.4184593441463 53.42057435919287, -113.41842360982383 53.420581283063974, -113.41840853732968 53.420597178030945, -113.41841498170375 53.42077820136427, -113.41838764043989 53.4208224280582, -113.41837278090219 53.42104060592129))"
2556,OFF ROAD,Shared Pathway,,630,,2,false,,"MULTILINESTRING ((-113.43054936642193 53.41760483257217, -113.43069604198541 53.41761597224988, -113.43086729316194 53.41761887799414, -113.43108407710143 53.417615731718676, -113.43137784647676 53.41760669029731, -113.4316121054622 53.41760362994663, -113.4318462809643 53.41760683004574, -113.43218873400039 53.41761681318786, -113.43236700813623 53.417617660611036, -113.43253135400717 53.417614266158154, -113.43293700944147 53.41760365921684, -113.43316419616939 53.417606827234174, -113.43341230013849 53.417614269484524, -113.43376879296085 53.41762013926644, -113.43401706348853 53.41761505106782, -113.43438418139986 53.41761052157009))"
2557,OFF ROAD,Shared Pathway,,1011,,2,false,,"MULTILINESTRING ((-113.43453801303184 53.41760916412068, -113.43490840685092 53.417621357620206, -113.43521948471198 53.41762491862513, -113.43547125262494 53.4176198439424, -113.43574762278234 53.4176044408556, -113.43598889799785 53.41759931550944, -113.43613568547572 53.417602098168494, -113.43639777384597 53.417609600237775, -113.4366283418843 53.41762112848437, -113.43685211428742 53.41761800838981, -113.43743612567282 53.41760196571177, -113.4375899572539 53.41760060064595, -113.43776825904789 53.41759935057836, -113.43793593676584 53.41760849435338, -113.43819808055056 53.41761181730056, -113.43842870412006 53.41761916690026, -113.43863857508562 53.417609709418855, -113.43894981816003 53.41760073150449, -113.43912113107957 53.417599446585946, -113.43929238901973 53.41760234027991, -113.43963831400828 53.417614404230015, -113.43996337617901 53.41761801848914, -113.44017319193341 53.417612737169016, -113.44047750073817 53.417599543654106, -113.44072917959015 53.41760072246037, -113.44098432856785 53.41760400653653))"
2558,OFF ROAD,Shared Pathway,,248,,2,false,,"MULTILINESTRING ((-113.44111030178071 53.41760497936785, -113.44156537189915 53.417596361715255, -113.44178135422422 53.41759122801794, -113.44194840035738 53.41759354542425, -113.44214367633826 53.41759906430249, -113.44245764605519 53.41759897889674))"
2559,OFF ROAD,Shared Pathway,,92,,2,false,,"MULTILINESTRING ((-113.4410542388345 53.41756786413141, -113.44104854683805 53.417217727796))"
2560,OFF ROAD,Shared Pathway,,2638,,2,false,,"MULTILINESTRING ((-113.44461005928106 53.41190146833038, -113.444697290217 53.41203808966722, -113.4447252734576 53.41209642156848, -113.44476857247591 53.41220539422088, -113.44479643162818 53.4122732704279, -113.44481514736336 53.41230770433828, -113.44483408669959 53.412324969518366, -113.44487223266096 53.41233850232913, -113.44493436493988 53.41235024131781, -113.44497585483131 53.41235234312615, -113.44502544366135 53.4123458958304, -113.44507191831964 53.41233370710303, -113.44535898263072 53.412240579282006, -113.4454070235085 53.412230306678595, -113.44546135475818 53.4122276991854, -113.44549639899203 53.41223453964874, -113.44552811188468 53.412251860341, -113.44553901473438 53.412272902372024, -113.44553391838582 53.41229673359309, -113.44551606128594 53.412318592902146, -113.44543885692835 53.41236117173865, -113.4453712556898 53.41240188614337, -113.44535823413887 53.41242090810047, -113.44535625187383 53.412450480716494, -113.44537343273596 53.41248013864385, -113.44539708412117 53.412503145186484, -113.44543677190424 53.4125214611114, -113.44547974154858 53.41253310714564, -113.44553076663131 53.41253907099433, -113.44557234362253 53.41253449156888, -113.44561562964924 53.41252133702247, -113.4456991184043 53.41248737396615, -113.44573441096455 53.41247513308072, -113.4457631525025 53.41247526646848, -113.44579335504677 53.41248590233465, -113.44581387993854 53.412504125520506, -113.4458232351321 53.412521346067614, -113.44581489445244 53.412548976519545, -113.44578530328026 53.41261372241284, -113.4457883369655 53.41262613749091, -113.44581200718228 53.41264819323284, -113.44583100910577 53.41266068609303, -113.44585489640657 53.41266556938365, -113.44593000124799 53.41266209988961, -113.44599545939768 53.412663358049095, -113.44603854085922 53.41266642136049, -113.4460719881021 53.41267325424582, -113.4460990207742 53.41268196635117, -113.44612592327464 53.41270117355153, -113.44613998422803 53.412725093641804, -113.44613489439124 53.41274797042636, -113.44612465891709 53.41279849250037, -113.44613237969843 53.41281856522668, -113.44614649029151 53.41283866758586, -113.44617810475499 53.41286361988042, -113.44622098816335 53.41288194667605, -113.44626397691678 53.41289169090543, -113.44632781323389 53.41289484665685, -113.44637899994821 53.41288840620656, -113.44643979614995 53.412880101296174, -113.44646212953616 53.412882113792236, -113.44649715591049 53.41288990836692, -113.44652891298992 53.41290436920985, -113.4465478719465 53.412919721540256, -113.44655563628763 53.41293693097027, -113.44656328295565 53.41296273026397, -113.44657107209073 53.41297803082793, -113.44658846453727 53.41299147059765, -113.44676115137977 53.41309817852709))"
2561,OFF ROAD,Shared Pathway,,1348,,2,false,,"MULTILINESTRING ((-113.46258095555507 53.41336301895013, -113.46245381667134 53.41348285243759, -113.4622977077991 53.41361663315364, -113.4620939547491 53.41379241772237, -113.46187434471929 53.41398063835466, -113.46173124166265 53.41412073085801, -113.46165421931369 53.41420951601781, -113.46160358468538 53.41428121717366, -113.46157929841063 53.41433896667499, -113.46155987346343 53.41442644886249, -113.46156051371337 53.41458282579489, -113.46155642549016 53.41490649705571, -113.4615735991834 53.41499727304256, -113.46159644419338 53.415053668767804, -113.46163778623507 53.41509607745009, -113.46168703965316 53.41513382672356, -113.46176760243897 53.415179540942276, -113.46186904084601 53.41523003685234, -113.46200706517688 53.41528538885629, -113.46217871880798 53.415372165474, -113.46234550087775 53.41546963303522, -113.4624561644274 53.415552268803076, -113.46253829735511 53.41562622253021, -113.46260036232822 53.41570179955928, -113.46268736334905 53.4158442218797, -113.46278799131072 53.41604146875778, -113.46282175698224 53.416089536704156, -113.46288668524845 53.41616512276935, -113.46290613457278 53.416213126305394, -113.46289990835636 53.41625245714362, -113.46287636792974 53.4163019773172, -113.46285578193469 53.41634466720025, -113.46285537227612 53.41637717693682, -113.46285568422489 53.416806705591135, -113.46285929717561 53.417521571101275))"
